Record ID,Company name,Type,Sector,Company Domain Name,Number of Employees,City,Country,Company owner,Create Date,Website URL,Phone Number,Last Activity Date,Country/Region,Industry,Lifecycle
 Stage,Street Address
179000000000.0,Beckwith Design,,,beckwithdesign.co.uk,5,,,James,2025-09-09 00:01,https://beckwithdesign.co.uk,01274 728683,2025-09-09 00:01,,,Lead,"The Studio, 53 Leeds Road, Bradford, West Yorkshire, BD1 5AF"
179000000000.0,HPA Architecture Ltd,,,hpa-architecture.com,11,,,James Garrett,2025-09-09 00:01,https://hpa-architecture.com,,2025-09-09 00:01,,,Lead,
179000000000.0,MGA Architecture (Michael Gilmour Associates),,,mga-architecture.co.uk,11,,,James Garrett,2025-09-09 00:01,https://mga-architecture.co.uk,,2025-09-09 00:01,,,Lead,
179000000000.0,Quantarc Ltd,other,,quantarc.co.uk,11,,,No Owner,2025-09-09 00:01,https://quantarc.co.uk,,2025-09-09 00:01,,,Other,
179000000000.0,Trower Davies Ltd.,,,trowerdavies.co.uk,11,,,James Garrett,2025-09-09 00:01,https://trowerdavies.co.uk/home,020 7403 5800,2025-09-09 00:01,,,Lead,"25 Lavington Street, London, SE1 0NZ"
179000000000.0,Building Design Northern,,,bdnltd.com,29,,,Ellinor,2025-09-09 00:01,https://bdnltd.com,0191 535 6189,2025-09-09 00:01,,,Lead,"The Old School, Simpson Street, Sunderland, SR4 6DR"
179000000000.0,Pelham,,,pelham.co.uk,18,,,Ellinor,2025-09-09 00:01,https://pelham.co.uk,0115 773 6904,2025-09-09 00:01,,,Lead,"Clifton Place, 9 Fairham Brook Drive, Clifton, Nottingham, NG11 8PY"
179000000000.0,IDP ARCHITECTS LLP,other,,idparchitects.co.uk,3,,,No Owner,2025-09-09 00:01,https://idparchitects.co.uk,,2025-09-09 00:01,,,Other,
179000000000.0,"Russen & Turner - Architectural Designers, Estate Agents and Chartered Surveyors",,,russenandturner.co.uk,20,,,Ellinor,2025-09-09 00:01,https://russenandturner.co.uk,01553 768256,2025-09-09 00:01,,,Lead,"17 High Street, Kings Lynn, Norfolk, PE30 1BP, United Kingdom"
179000000000.0,Gravis Planning,,,gravisplanning.com,9,,,James,2025-09-09 00:01,https://gravisplanning.com,+44 28 9042 5222,2025-09-09 00:01,,,Lead,"1 Pavilions Office Park, Kinnegar Drive, Holywood, BT18 9JQ"
179000000000.0,Brindley,,,brindleyassociates.co.uk,11,,,James Garrett,2025-09-09 00:01,https://brindleyassociates.co.uk,,2025-09-09 00:01,,,Lead,
179000000000.0,AAP Architecture Ltd,other,,aap-arc.co.uk,11,,,No Owner,2025-09-09 00:01,https://aap-arc.co.uk,,2025-09-09 00:01,,,Other,
179000000000.0,FRAMED ESTATES Architects,,,framedestates.com,11,,,James Garrett,2025-09-09 00:01,https://framedestates.com,0141 406 8077,2025-09-09 00:01,,,Lead,"Studio 5001, Mile End Mill, 12 Seedhill Road, Paisley PA1 1JS"
179000000000.0,TVAS (Ireland) Ltd.,,,tvasireland.ie,11,,,James Garrett,2025-09-09 00:01,https://tvasireland.ie,+353 (0)65 6890990,2025-09-09 00:01,,,Lead,"Ahish, Ballinruan, Crusheen, Co. Clare, V95 W974"
179000000000.0,P2 DESIGN LIMITED,,,p2design.co.uk,11,,,James Garrett,2025-09-09 00:01,https://p2design.co.uk,020 7736 4556,2025-09-09 00:01,,,Lead,"The Studio, 2 Salcott Road, Croydon, London, CR0 4PR"
179000000000.0,DCa architects - David Coles architects,,,colesarchitects.co.uk,11,,,James Garrett,2025-09-09 00:01,https://colesarchitects.co.uk,,2025-09-09 00:01,,,Lead,
179000000000.0,CD Architects Ltd,,,cd-architects.co.uk,11,,,James Garrett,2025-09-09 00:01,https://cd-architects.co.uk,,2025-09-09 00:01,,,Lead,
179000000000.0,SBS Shopfitters Limited,other,,sbs-shopfitters.co.uk,3,,,No Owner,2025-09-09 00:01,https://sbs-shopfitters.co.uk,,2025-09-09 00:01,,,Other,
179000000000.0,Michael Aubrey Structural Engineers,,,mapl.co.uk,5,,,James,2025-09-09 00:01,https://mapl.co.uk,0118 962 9666,2025-09-09 00:01,,,Lead,"6 Ivanhoe Road, Hogwood Industrial Estate, Finchampstead, Wokingham, RG40 4QQ"
179000000000.0,Mei Loci Landscape Architects | B Corp,other,,meiloci.co.uk,11,,,No Owner,2025-09-09 00:01,https://meiloci.co.uk,,2025-09-09 00:01,,,Other,
179000000000.0,Archiform London Ltd.,,,archiform-london.co.uk,6,,,James,2025-09-09 00:01,https://archiform-london.co.uk,+4420 7371 9354,2025-09-09 00:01,,,Lead,
179000000000.0,Rame Architects Ltd,,,ramearchitects.com,11,,,James Garrett,2025-09-09 00:01,https://ramearchitects.com,,2025-09-09 00:01,,,Lead,
179000000000.0,Foster Wilson Size,other,,fosterwilsonsize.com,11,,,No Owner,2025-09-09 00:01,https://fosterwilsonsize.com,,2025-09-09 00:01,,,Other,
179000000000.0,Morgan Architects Ltd,,,jmorganarchitects.com,11,,,James Garrett,2025-09-09 00:01,https://jmorganarchitects.com,,2025-09-09 00:01,,,Lead,
179000000000.0,ASCAPE,other,,ascape.co.uk,4,,,No Owner,2025-09-09 00:01,https://ascape.co.uk,,2025-09-09 00:01,,,Other,
179000000000.0,Harris Irwin Architects,,,harrisirwin.com,29,,,Ellinor,2025-09-09 00:01,https://harrisirwin.com,01748 825675,2025-09-09 00:01,,,Lead,"9 Aske Stables, Richmond, North Yorkshire, DL10 5HG"
179000000000.0,Oppermann Associates,,,oppermann.ie,23,,,Ellinor,2025-09-09 00:01,https://oppermann.ie,+353 1 889 9800,2025-09-09 00:01,,,Lead,"D1, THE STEELWORKS, FOLEY STREET, DUBLIN 1 (D01 R8P3)"
179000000000.0,Kennedy FitzGerald Architects LLP,,,kennedyfitzgerald.com,28,,,Ellinor,2025-09-09 00:01,https://kennedyfitzgerald.com,+44 (0)28 9066 1632,2025-09-09 00:01,,,Lead,Dill House Studio Castlereagh Business Park 478 Castlereagh Road Belfast BT5 6BQ
179000000000.0,Pearce Bottomley Architects,,,pbarchitects.co.uk,11,,,James Garrett,2025-09-09 00:01,https://pbarchitects.co.uk,,2025-09-09 00:01,,,Lead,
179000000000.0,Tasou Associates,,,tasou.co.uk,11,,,James Garrett,2025-09-09 00:01,https://tasou.co.uk,020 7713 7070,2025-09-09 00:01,,,Lead,"4 Amwell Street, London EC1R 1UQ"
179000000000.0,eml architects,,,eml.ie,18,,,Ellinor,2025-09-09 00:01,https://eml.ie,"(061) 312 249
(01) 670 7677",2025-09-09 00:01,,,Lead,"20 Cruises Street, Limerick, V94 R6P9
37 Fitzwilliam Place, Dublin 2, D02 YT52"
179000000000.0,LRM Planning,,,lrmplanning.com,11,,,James Garrett,2025-09-09 00:01,https://lrmplanning.com,,2025-09-09 00:01,,,Lead,
179000000000.0,Coltart Earley Architecture,,,cearchitecture.com,11,,,James Garrett,2025-09-09 00:01,https://cearchitecture.com,0141 353 7488,2025-09-09 00:01,,,Lead,"559 Sauchiehall Street, Charing Cross, Glasgow, G3 7PQ"
179000000000.0,TDC Architects Ltd,,,tdc-arch.design,15,,,James,2025-09-09 00:01,https://tdc-arch.design,01904 848440,2025-09-09 00:01,,,Lead,"2nd Floor, 13 Museum Street, YORK, YO1 7DT, United Kingdom"
179000000000.0,gcp Chartered Architects,,,gcparch.co.uk,29,,,Ellinor,2025-09-09 00:01,https://gcparch.co.uk,0117 9676286,2025-09-09 00:01,,,Lead,"Suite 10, Corum 2, Corum Office Park, Warmley, Bristol, BS30 8FJ, United Kingdom"
179000000000.0,RSK Acoustics,other,,rskgroup.com,11,,,No Owner,2025-09-09 00:01,https://rskgroup.com,,2025-09-09 00:01,,,Other,
179000000000.0,Rockhunter,,,rockhunter.co.uk,11,,,James Garrett,2025-09-09 00:01,https://rockhunter.co.uk,,2025-09-09 00:01,,,Lead,
179000000000.0,Doone Silver Kerr,other,,doonesilverkerr.com,11,,,No Owner,2025-09-09 00:01,https://doonesilverkerr.com,,2025-09-09 00:01,,,Other,
178000000000.0,TFF Architects Ltd,,,tffa.co.uk,11,,,James Garrett,2025-09-09 00:01,https://tffa.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,dn-a architecture,,,mydn-a.com,11,,,James Garrett,2025-09-09 00:01,https://mydn-a.com,,2025-09-09 00:01,,,Lead,
178000000000.0,HORSLEY HUBER ARCHITECTS LIMITED,,,hhastudio.com,11,,,James,2025-09-09 00:01,https://hhastudio.com,01785 251238,2025-09-09 00:01,,,Lead,"Castleberg Studio 134 Newport Road, Stafford, ST16 2HB"
178000000000.0,DS2,other,,ds2.co.uk,11,,,No Owner,2025-09-09 00:01,https://ds2.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Childs Sulzmann Architects,other,,cs-architects.co.uk,4,,,No Owner,2025-09-09 00:01,https://cs-architects.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Rodney Melville + Partners,,,rmpuk.com,11,,,James Garrett,2025-09-09 00:01,https://rmpuk.com,,2025-09-09 00:01,,,Lead,
178000000000.0,Smith Simmons & Partners,,,ss-p.co.uk,10,,,James,2025-09-09 00:01,https://ss-p.co.uk,01243 850 411,2025-09-09 00:01,,,Lead,"32 North Street, Chichester, PO19 1LX"
178000000000.0,Blackmoon Lighting Ltd,,,blackmoonlighting.com,8,,,James,2025-09-09 00:01,https://blackmoonlighting.com,0131 448 0305,2025-09-09 00:01,,,Lead,"New Eclipse House, Unit 8 Dryden Pl, Loanhead, Edinburgh EH20 9HP"
178000000000.0,WS Planning & Architecture,,,wspa.co.uk,27,,,Ellinor,2025-09-09 00:01,https://wspa.co.uk,01737 225 711,2025-09-09 00:01,,,Lead,"5 Pool House, Bancroft Road, Reigate, Surrey, RH2 7RP"
178000000000.0,Architon LLP,other,,architon.com,11,,,No Owner,2025-09-09 00:01,https://architon.com,,2025-09-09 00:01,,,Other,
178000000000.0,D2 Planning,other,,d2planning.co.uk,11,,,No Owner,2025-09-09 00:01,https://d2planning.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Robert Doughty Consultancy Limited,,,rdc-landplan.co.uk,14,,,James,2025-09-09 00:01,https://rdc-landplan.co.uk,01529 421646,2025-09-09 00:01,,,Lead,"32 High Street, Helpringham, Sleaford, Lincolnshire NG34 0RA"
178000000000.0,Manning Elliott Partnership,other,,manning-elliott.co.uk,11,,,No Owner,2025-09-09 00:01,https://manning-elliott.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,ENJOY DESIGN LTD,other,,enjoy-design.co.uk,11,,,No Owner,2025-09-09 00:01,https://enjoy-design.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Ben Cunliffe Architects,other,,bencunliffe.co.uk,11,,,No Owner,2025-09-09 00:01,https://bencunliffe.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,WH Architects Ltd,other,,wharchitects.co.uk,11,,,No Owner,2025-09-09 00:01,https://wharchitects.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,MICHAEL DRAIN ARCHITECTS LIMITED,other,,michaeldrain.com,2,,,No Owner,2025-09-09 00:01,https://michaeldrain.com,,2025-09-09 00:01,,,Other,
178000000000.0,Frampton Town Planning Ltd,,,framptons-planning.com,8,,,James,2025-09-09 00:01,https://framptons-planning.com,01295 672 310,2025-09-09 00:01,,,Lead,
178000000000.0,Wellwood Leslie Architects,,,wellwoodleslie.com,24,,,Ellinor,2025-09-09 00:01,https://wellwoodleslie.com,+44 (0)1382 778 829,2025-09-09 00:01,,,Lead,"Fort House, 63 Fort Street, Broughty Ferry, Dundee, DD5 2AB"
178000000000.0,Ashby Design,,,ashbydesign.co.uk,11,,,James Garrett,2025-09-09 00:01,https://ashbydesign.co.uk,01707 270077,2025-09-09 00:01,,,Lead,"13 Arm and Sword Lane, Old Hatfield, Hertfordshire, AL9 5EH"
178000000000.0,COLIN ARMSTRONG ARCHITECTS LTD,,,colinarmstrong.com,11,,,James,2025-09-09 00:01,https://colinarmstrong.com,01463 712288,2025-09-09 00:01,,,Lead,"Lyle House, Fairways Business Park, Inverness, IV2 6AA"
178000000000.0,Alchemy Architects Ltd,other,,alchemyarchitectsltd.com,1,,,No Owner,2025-09-09 00:01,https://alchemyarchitectsltd.com,,2025-09-09 00:01,,,Other,
178000000000.0,Sharps Redmore Acoustic Consultants,other,,sharpsredmore.co.uk,11,,,No Owner,2025-09-09 00:01,https://sharpsredmore.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Geddes Architects,,,geddesarchitects.com,11,,,James Garrett,2025-09-09 00:01,https://geddesarchitects.com,,2025-09-09 00:01,,,Lead,"Studio 3.31, Canterbury Court, Kennington Park, 1-3 Brixton Road, London, SW9 6DE, UK"
178000000000.0,The Livemore Partnership,,,livemore.co.uk,21,,,Ellinor,2025-09-09 00:01,https://livemore.co.uk,+44 (0) 1702 714 977,2025-09-09 00:01,,,Lead,"Cobat House, 1446-1448 London Road, Leigh-on-Sea SS9 2UW"
178000000000.0,GD Lodge Architects LLP,,,gdlodge.co.uk,9,,,James,2025-09-09 00:01,https://gdlodge.co.uk,0141 332 6804,2025-09-09 00:01,,,Lead,"Crown House, 152 West Regent Street, Glasgow G2 2RQ"
178000000000.0,The Kalyvides Partnership,other,,kalyvidespartnership.co.uk,11,,,No Owner,2025-09-09 00:01,https://kalyvidespartnership.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Groves-Raines Architects Studios,,,gras.co,11,,,James Garrett,2025-09-09 00:01,https://gras.co,,2025-09-09 00:01,,,Lead,
178000000000.0,Small Building Services,,,smallbuildingservices.com,11,,,James Garrett,2025-09-09 00:01,https://smallbuildingservices.com,,2025-09-09 00:01,,,Lead,
178000000000.0,INTBAU,,,intbau.org,26,,,Ellinor,2025-09-09 00:01,https://intbau.org,+44 (0)20 7613 8578,2025-09-09 00:01,,,Lead,"19-22 Charlotte Road, London, EC2A 3SG, UK"
178000000000.0,ARCEN,,,wearearcen.com,11,,,James Garrett,2025-09-09 00:01,https://wearearcen.com,,2025-09-09 00:01,,,Lead,
178000000000.0,Pac Studio,other,,pacstudio.ie,11,,,No Owner,2025-09-09 00:01,https://pacstudio.ie,,2025-09-09 00:01,,,Other,
178000000000.0,Miakoda Designs Ltd,other,,miakodadesigns.co.uk,11,,,No Owner,2025-09-09 00:01,https://miakodadesigns.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,DV Architects,,,dv-architects.co.uk,11,,,James Garrett,2025-09-09 00:01,https://dv-architects.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,Philip Dunbavin Acoustics Ltd,,,pdaltd.com,14,,,James,2025-09-09 00:01,https://pdaltd.com,01925 759380,2025-09-09 00:01,,,Lead,"3 Bridgewater Court, Barsbank Lane, Lymm, Cheshire, WA13 0ER"
178000000000.0,Wyatt Maclaren Llp,,,wyattmaclaren.com,11,,,James Garrett,2025-09-09 00:01,https://wyattmaclaren.com,,2025-09-09 00:01,,,Lead,
178000000000.0,Chadwick International,other,,chadwick-international.com,11,,,No Owner,2025-09-09 00:01,https://chadwick-international.com,,2025-09-09 00:01,,,Other,
178000000000.0,The Hampstead Garden Suburb Trust,,,hgstrust.org,11,,,James Garrett,2025-09-09 00:01,https://hgstrust.org,020 8455 1066,2025-09-09 00:01,,,Lead,"Hampstead Garden Suburb Trust 862 Finchley Road, London NW11 6AB"
178000000000.0,Simply Planning Limited,,,simply-planning.com,9,,,James,2025-09-09 00:01,https://simply-planning.com,020 7935 5880,2025-09-09 00:01,,,Lead,"8/9 Stephen Mews, Gresse Street, London, W1T 1AF"
178000000000.0,Open City,,,open-city.org.uk,9,,,James,2025-09-09 00:01,https://open-city.org.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,NJSR Chartered Architects LLP,,,njsr.co.uk,11,,,James Garrett,2025-09-09 00:01,https://njsr.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,FarrimondMacManus Limited,,,farrimondmacmanus.co.uk,11,,,James Garrett,2025-09-09 00:01,https://farrimondmacmanus.co.uk,028 90 387022,2025-09-09 00:01,,,Lead,"City East, Business Centre, 68-72 Newtownards Rd, Belfast BT4 1GW"
178000000000.0,Scottish Historic Buildings Trust,other,,shbt.org.uk,11,,,No Owner,2025-09-09 00:01,https://shbt.org.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Cameo and Partners,other,,cameoandpartners.com,11,,,No Owner,2025-09-09 00:01,https://cameoandpartners.com,,2025-09-09 00:01,,,Other,
178000000000.0,Macro Works,,,macroworks.ie,11,,,James Garrett,2025-09-09 00:01,https://macroworks.ie,,2025-09-09 00:01,,,Lead,
178000000000.0,Brown & Brown Architects,,,brownandbrown.studio,11,,,James,2025-09-09 00:01,https://brownandbrown.studio,01339 352 800,2025-09-09 00:01,,,Lead,"South Wing, Aboyne Castle Centre, Aboyne, AB34 5JP"
178000000000.0,Bunni Studio,,,bunnistudio.com,11,,,James Garrett,2025-09-09 00:01,https://bunnistudio.com,,2025-09-09 00:01,,,Lead,
178000000000.0,LIONEL GREGORY LIMITED,,,lionelgregory.co.uk,11,,,James Garrett,2025-09-09 00:01,https://lionelgregory.co.uk,01202 723 157,2025-09-09 00:01,,,Lead,"Unit J1, Fulcrum Business Park, Vantage Way, Poole, Dorset.BH12 4NU"
178000000000.0,Sts Structural Engineering Ltd,,,sts-se.co.uk,11,,,James Garrett,2025-09-09 00:01,https://sts-se.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,Mason Gillibrand Architects,,,masongillibrand.com,11,,,James Garrett,2025-09-09 00:01,https://masongillibrand.com,,2025-09-09 00:01,,,Lead,
178000000000.0,Architects-Group…Sadler Brown®…Design_North®,,,architects-group.com,21,,,Ellinor,2025-09-09 00:01,https://architects-group.com,+44 (0) 191 265 7080,2025-09-09 00:01,,,Lead,"4 AirView Park, Woolsington, Newcastle upon Tyne, NE13 8BR"
178000000000.0,Michael Jones Architects Ltd,,,mjarchitects.co.uk,17,,,Ellinor,2025-09-09 00:01,https://mjarchitects.co.uk,020 8948 1863,2025-09-09 00:01,,,Lead,"129 Kew Road, Richmond, Surrey, TW9 2PN"
178000000000.0,Haydon Finch Ltd,,,haydonfinch.co.uk,11,,,James Garrett,2025-09-09 00:01,https://haydonfinch.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,ATA design,,,atadesign.co.uk,11,,,James Garrett,2025-09-09 00:01,https://atadesign.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,Jones Lambell Ellis Studio,,,jlestudio.co.uk,10,,,James,2025-09-09 00:01,https://jlestudio.co.uk,(020)7801 0822,2025-09-09 00:01,,,Lead,"Studio 2, One Eastfields Avenue, London, SW18 1FQ"
178000000000.0,Barron Edwards Sterling,other,,barronedwards.co.uk,11,,,No Owner,2025-09-09 00:01,https://barronedwards.co.uk,,2025-09-09 00:01,,,Other,
178000000000.0,Studiorogers Architects,,,studiorogers.com,10,,,James,2025-09-09 00:01,https://studiorogers.com,+44 28 7032 9090,2025-09-09 00:01,,,Lead,"1 Mountsandel Road, Coleraine, Northern Ireland, BT52 1JB"
178000000000.0,Manalo & White,,,manaloandwhite.co.uk,11,,,James Garrett,2025-09-09 00:01,https://manaloandwhite.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,JANE DUNCAN ARCHITECTS LIMITED,,,janeduncanarchitects.co.uk,11,,,James Garrett,2025-09-09 00:01,https://janeduncanarchitects.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,21SPACES,,,21spaces.com,11,,,James Garrett,2025-09-09 00:01,https://21spaces.com,+353 1 552 3636,2025-09-09 00:01,,,Lead,"63 The Strand, 149 North Strand, Dublin 3, Ireland"
178000000000.0,JOHN POTTER ARCHITECT LIMITED,,,johnpotterarchitect.com,11,,,James Garrett,2025-09-09 00:01,https://johnpotterarchitect.com,,2025-09-09 00:01,,,Lead,
178000000000.0,John Brown Architecture Limited,,,jbarch.co.uk,11,,,James Garrett,2025-09-09 00:01,https://jbarch.co.uk,,2025-09-09 00:01,,,Lead,
178000000000.0,Lee Boyd Architects and Designers,other,,leeboyd.com,11,,,No Owner,2025-09-09 00:01,https://leeboyd.com,,2025-09-09 00:01,,,Other,
178000000000.0,Re-Format,,,re-format.co.uk,26,,,Ellinor,2025-09-09 00:01,https://re-format.co.uk,+44 (0)1730 778778,2025-09-09 00:01,,,Lead,"1 Buckmore Studios, Buckmore Lane, Petersfield, Hampshire, GU32 3FX"
179000000000.0,PWP Architects,other,,pwp-architects.com,11,,,No Owner,2025-09-09 00:01,https://pwp-architects.com,,2025-09-09 00:01,,,Other,
179000000000.0,CS Pringle,other,,cspringle.com,11,,,No Owner,2025-09-09 00:01,https://cspringle.com,,2025-09-09 00:01,,,Other,
179000000000.0,MJP Architects,other,,mjparchitects.co.uk,11,,,No Owner,2025-09-09 00:01,https://mjparchitects.co.uk,,2025-09-09 00:01,,,Other,
179000000000.0,Julian Cowie Architects Limited,,,jc-architects.co.uk,11,,,James Garrett,2025-09-09 00:01,https://jc-architects.co.uk,,2025-09-09 00:01,,,Lead,
179000000000.0,Inverse Lighting Design Ltd.,,,inverselighting.co.uk,15,,,James,2025-09-09 00:01,https://inverselighting.co.uk,+44(0)207 708 2749,2025-09-09 00:01,,,Lead,"2A Peacockyard, Iliffe Street, SE17 3LH, London"
179000000000.0,Randell Design Group,other,,randelldesigngroup.com,11,,,No Owner,2025-09-09 00:01,https://randelldesigngroup.com,,2025-09-09 00:01,,,Other,
179000000000.0,TACP Architects Ltd,,,tacparchitects.co.uk,19,,,Ellinor,2025-09-09 00:01,https://tacparchitects.co.uk,01978 291161,2025-09-09 00:01,,,Lead,"Pembroke House, Ellice Way Wrexham Technology Park, Wrexham LL13 7YT"
